runcat,eta,V,maxFlx,avgFlx,freq,dpts,newSrc,ra,dec
26189,1.137027875751135,0.11555532073831541,0.3726041295015475,0.34364414409724486,155.9555053711,6,N,158.91569155549132,52.50053596277644
26190,1.2987451446967477,0.14516428674250592,0.30886269722929915,0.28233692617615636,155.9555053711,6,N,158.37101035651122,52.66986157853525
26191,1.4218728237614207,0.11891646289827018,0.46204141764986767,0.40867341028724,155.9555053711,6,N,158.29385100009634,52.342396217644975
26192,1.6403236534959784,0.110022767699964,0.4310949907631999,0.38876613188629316,155.9555053711,6,N,158.23003903110688,53.21269446663275
26193,2.016354649136755,0.06388829704418855,0.9001333729768295,0.8649543509372406,155.9555053711,6,N,158.06762581870856,53.742608195931744
26194,15.26560227689877,0.034446711236328975,5.282615110527615,5.258880502393936,155.9555053711,6,N,157.93171166060418,52.42719172475847
26195,0.9486197149934037,0.09091742293304424,0.4440682054288446,0.39494820330807917,155.9555053711,6,N,157.86370342353806,53.529601399405486
26196,1.381859294689234,0.13239518852216672,0.3471538864434159,0.33331997558437915,155.9555053711,6,N,157.72848815952514,53.16841513220943
26197,1.6956129623777747,0.0908387157354929,0.5539882536594916,0.5338276173891816,155.9555053711,6,N,157.42559498483487,52.033760400639856
26198,1.590731878606292,0.08117659642313348,0.6274278789245705,0.5900236592729713,155.9555053711,6,N,157.33546043491214,53.44117450267222
26199,1.2700109045497614,0.12901256245580697,0.3183694717818246,0.29378220536696736,155.9555053711,6,N,156.74561813268764,52.91953701339593
26200,1.1396044038252533,0.08126463608724514,0.490870146410747,0.4764761950767372,155.9555053711,6,N,156.758040787909,52.41373599739611
26201,1.7663682557230314,0.0456185336662883,1.0290238599496975,1.0079628611357019,155.9555053711,6,N,156.69435630313274,53.713841265960305
26202,4.281426995857867,0.053344333632921216,1.4674256321343249,1.438683441293883,155.9555053711,6,N,156.56889899327683,52.8641506302716
26203,2.942000537414051,0.04445027934704622,1.6760332858687448,1.6682019066033007,155.9555053711,6,N,162.38073666861416,52.7518551305566
26204,1.1120622240739615,0.09346045133395137,0.5023380076745992,0.48967112075177555,155.9555053711,6,N,162.1550696028985,52.77213424300793
26205,0.7967023579055365,0.10846577048400943,0.3539017972896963,0.3225503398679146,155.9555053711,6,N,162.11080754536513,53.31000866022237
26206,0.6533573133594781,0.06985956751103935,0.4920986715856611,0.48780518199692324,155.9555053711,6,N,161.9493294428138,52.86787279167412
26207,2.8475876552020307,0.13853620827130406,0.6270964636287385,0.5582667855521481,155.9555053711,6,N,161.77662504720092,53.73922573081416
26208,0.9499779018779871,0.08107230654024572,0.47380340222338413,0.4501820829066543,155.9555053711,6,N,161.6418527414433,53.21372682226468
26209,1.7400269710296636,0.22527297603058127,0.25545458157728224,0.2350566770609322,155.9555053711,5,N,161.53708286739467,52.49100026023373
26210,4.773490567689364,0.04303251884709869,1.9385194633715757,1.9026008038992235,155.9555053711,6,N,161.42738671056972,52.85201627750842
26211,1.088108724739182,0.12203740019851687,0.34628727668738507,0.3312913660291537,155.9555053711,6,N,161.22299236945193,53.17776832176227
26212,1.4248718217357719,0.13101939133284857,0.41217009080347583,0.35102434442181785,155.9555053711,6,N,161.15855030830784,52.262723268763054
26213,0.36687413759259996,0.07328568886955715,0.3398819688125076,0.31562625901575014,155.9555053711,6,N,161.10648259520286,53.27420814062282
26214,0.22986455310535095,0.06504158706276371,0.29129879670210007,0.26564433071650007,155.9555053711,6,N,161.065376446212,52.67549808807401
26215,3.445755751993719,0.08290386740098839,0.842890559604935,0.8345484980759077,155.9555053711,6,N,160.95953109593188,53.089398625016294
26216,0.20566486569102374,0.06885040497685285,0.2633433276143918,0.24219727111189426,155.9555053711,6,N,160.58211761162605,53.08928239843455
26217,7.8289912745275,0.0490813298913496,2.3244699236007422,2.2089274862283474,155.9555053711,6,N,160.4466454422904,52.55788076081375
26218,0.8000620700453115,0.10549474959905251,0.340589969972124,0.30725546000365217,155.9555053711,6,N,159.94444896810637,53.109920297573645
26219,0.7479119672232598,0.1156437008993022,0.3324797071116215,0.29188997561566954,155.9555053711,6,N,159.80671320748957,53.39085805139753
26220,3.172130126791342,0.073855423890858,0.9595734769992321,0.9124292714527853,155.9555053711,6,N,157.2660187113635,51.00884420685838
26221,1.6874838769710943,0.11409903519975853,0.42282385181142135,0.40124391868080045,155.9555053711,6,N,157.1422287840739,51.103921997596004
26222,1.3016884259152561,0.1508580073828579,0.291942320421175,0.27297213712100693,155.9555053711,6,N,156.7946440957131,50.48733225134961
26223,0.48459257794238564,0.09646516128734481,0.2784048251181639,0.25929547819631615,155.9555053711,6,N,156.3773906650562,50.385448319519625
26224,1.178806746634183,0.17100257457364618,0.21371691006109847,0.20539949619808975,155.9555053711,5,N,155.70454197886326,51.34616099558161
26225,3.537490800780851,0.11168432666283684,0.6802819149358229,0.6268449741587293,155.9555053711,6,N,155.62502455360428,50.10693091804588
26226,1.8805997610863068,0.22606358366940574,0.24731686835001532,0.216375187856006,155.9555053711,5,N,155.38253620624556,51.2414160835487
26227,2.729822718502864,0.1517539697383725,0.4476521640933301,0.42470792927792134,155.9555053711,6,N,155.3501241896507,50.020031182923624
26228,0.847957782090472,0.07075765896652435,0.4459026784534771,0.43211811200090156,155.9555053711,6,N,155.0326606652475,50.4831425412706
26229,2.3252624677835185,0.04859585637129978,1.1203063847621348,1.0902109711782613,155.9555053711,6,N,154.71402046058168,51.558905328656905
26230,1.2159396149217419,0.09658496713058558,0.501892873401043,0.4352747792418602,155.9555053711,6,N,157.0247745957456,54.40407173671018
26231,1.5921519714712218,0.06021173734752722,0.7622817926381255,0.715965421064569,155.9555053711,6,N,156.89068798507665,54.70983729072553
26232,1.0340663440488873,0.034502334364368455,1.0658558696737694,1.043276168206969,155.9555053711,6,N,156.6022581078099,54.4866926728297
26233,0.9692414901093975,0.13095062695716084,0.27738020584939704,0.24705110254996532,155.9555053711,6,N,155.57483089040727,54.10653808758104
26234,2.295409327195663,0.23120163826793408,0.21885527113788353,0.20387106178514858,155.9555053711,4,N,155.56238244428528,54.642398095962534
26235,0.06338834427373227,0.02175668946006277,0.38526643238967584,0.3696092650946427,155.9555053711,6,N,155.30675581428585,53.96592736390106
26236,0.8327464014635328,0.12907927033150277,0.2537299635668829,0.24675420900114886,155.9555053711,6,N,155.22020412080076,55.69321961434174
26237,0.24139072589008187,0.0745883706773158,0.23545902291625526,0.2186622729977426,155.9555053711,6,N,154.9021406526752,55.71333704745185
26238,1.101626634011302,0.04036919572102928,0.9668565127033873,0.9541022911061001,155.9555053711,6,N,154.21186699769774,54.59661445317749
26239,1.0352135101396691,0.1548957324317573,0.26168724034816565,0.2496300561829015,155.9555053711,6,N,154.1214474570073,55.12702413497107
26240,2.5753211951008024,0.07915434302467966,1.0341965630058856,1.0040157722827725,155.9555053711,6,N,160.44754051915672,54.55706470125708
26241,2.6725114618870474,0.11990743179355409,0.5968400917261616,0.5830712639219231,155.9555053711,6,N,160.37473991738952,55.236654271702555
26242,0.5422890200677878,0.09909515809716761,0.28957772684914984,0.24944777904420062,155.9555053711,6,N,159.90218063592965,54.74840717972305
26243,30.8964802386726,0.05007954280253138,5.3759303204568045,5.282669918627435,155.9555053711,6,N,159.38492571216187,54.26622961834798
26244,3.2139572711509503,0.13361984245518857,0.5544783980496587,0.5271728622808942,155.9555053711,6,N,159.23748991746604,55.22708615250599
26245,4.559624459624603,0.2535844084657571,0.39698387900766213,0.33928055357660236,155.9555053711,5,N,158.95332222857138,54.41832079770693
26246,0.5295319160850114,0.09591399363385203,0.37445417852344776,0.34801792696199496,155.9555053711,6,N,158.93666843099675,55.714594726957145
26247,2.1031885337531544,0.14624709960048887,0.42711680601416496,0.39919730181736846,155.9555053711,6,N,158.8257345011091,55.60240536964202
26248,5.537331914750178,0.09309846431741337,1.0011595963200008,0.9558813220653921,155.9555053711,6,N,158.65506960793581,55.1755553128393
26249,0.4909165248052547,0.0459279613977616,0.5789799330022276,0.5723092995528569,155.9555053711,6,N,158.5564085718095,54.795063083751714
26250,2.4143934969494514,0.18661966602295407,0.35306969642944463,0.3345874108723167,155.9555053711,6,N,158.4363475978272,54.00831189873888
26251,3.7035676127522685,0.055239934770044595,1.7240486887018815,1.676083344983807,155.9555053711,6,N,158.00833150547425,54.26566052503938
26252,0.9615019032985505,0.05672189489902876,0.6415016649071985,0.6180160768101195,155.9555053711,6,N,157.81974326891213,55.30444949050698
26253,0.857234990063621,0.036770537853447104,1.2454723431212436,1.221967751354756,155.9555053711,6,N,164.56268322674055,51.36506911278842
26254,0.5642941502353777,0.04065658044740398,0.7864801231851093,0.7725711723638262,155.9555053711,6,N,164.42778176804987,51.107251168349165
26255,0.313116097391438,0.043568930777443796,0.4690327568616138,0.4424714149872099,155.9555053711,6,N,164.11969130899575,50.331541777702235
26256,0.2884330315816,0.03517581133002614,0.6020485047923307,0.5726023875425568,155.9555053711,6,N,163.59637530338892,50.59002099418318
26257,1.6918687212422099,0.11480994088699163,0.4486926366262194,0.4187874029694862,155.9555053711,6,N,163.35356009469072,50.993793772215874
26258,0.7793450736789402,0.0355828330181033,0.8183666087539713,0.7877782686856092,155.9555053711,6,N,162.97560942205087,50.86566580696771
26259,0.38326623459383813,0.09469905006920376,0.23514426667007451,0.21477934339410765,155.9555053711,6,N,162.51635980759934,51.13839990595045
26260,9.06069310011305,0.04902171258888627,2.8550677392437165,2.8271829737491565,155.9555053711,6,N,168.28116595591683,51.492732762097866
26261,0.4355878952204039,0.10737502908505893,0.227186941217188,0.2149284683172814,155.9555053711,6,N,167.39483315968968,51.07691239081655
26262,0.7845137145712107,0.0883085891633336,0.37525218030635626,0.35813509969237756,155.9555053711,6,N,167.3146411258187,51.348627466159854
26263,0.10411195986353453,0.03867421391767819,0.3268210534688509,0.31545937213857345,155.9555053711,6,N,167.26402415414822,51.84335492496429
26264,0.16340426373462447,0.03508762040071347,0.41888848446492566,0.400305199542617,155.9555053711,6,N,166.89692771779482,50.39888222411946
26265,0.38062764313679337,0.026581043843374046,0.8131472759538073,0.7734985473028596,155.9555053711,6,N,166.31911605391582,51.246150352145094
26266,0.7651191495477002,0.06427555028132421,0.5209779569268852,0.4782874065397045,155.9555053711,6,N,166.15557500522195,50.79722123790306
26267,0.3256020416276346,0.041982702560568394,0.4829823479230637,0.4758482832997326,155.9555053711,6,N,166.0632065863857,50.68056336842513
