runcat,eta,V,maxFlx,avgFlx,freq,dpts,newSrc,ra,dec,logEta,logV,logFlux,distsEta,distsV,probability
38184,0.403946418136949,0.1784901639874803,0.2032291429806252,0.178659700071955,123.9242553711,2,N,160.0292182983605,53.30549550376839,-0.39367623848033845,-0.7483857114490403,-0.6920140142613959,0.2926787797529758,0.2948317317905039,74.80747949194557
42373,0.3219089763714594,0.0452789026708385,0.3678589755502575,0.3622784592945893,184.8617553711,6,N,109.74958291938898,50.68126292476599,-0.492266912925325,-1.3441041067706323,-0.43431864295329237,0.024599986884624947,-0.14024237093273606,74.79889584289279
32804,1.26292577560521,0.2143445134205536,0.2234982655800415,0.197635108854377,148.9242553711,6,N,67.31867293480862,53.57920396482214,0.10137782704596991,-0.6688876286528773,-0.6507258427868099,0.7605773148526157,0.4000683797209399,74.79760455462188
35466,0.2460607068553974,0.0653523424908492,0.4480146289177761,0.4172165776238674,123.9242553711,6,N,236.22944407312627,53.58452297772263,-0.608957732734961,-1.1847388409431632,-0.3487078048533303,-0.1483977032911905,0.0724916940916629,74.79697782246289
26481,1.2156483704753818,0.1618180351917102,0.2548954898946949,0.2434048519702755,155.9555053711,6,N,193.67170185548977,51.11620572965915,0.08480797226723925,-0.7909730763718368,-0.5936378488429153,0.706460271589282,0.3135709224126082,74.78226092192735
27061,0.0393417174129347,0.032269327022637,0.2312167128921113,0.2245333637271727,155.9555053711,6,N,239.45658610981283,52.14540062013617,-1.4051466854263261,-1.4912100917204467,-0.6359807772822608,-0.7556451343568028,-0.4130621812753168,74.7746026477048
35245,0.8471340315281101,0.1136014559169045,0.4749659135531703,0.4499214009916629,123.9242553711,6,N,205.15404587080613,51.3895037388411,-0.07204787119472444,-0.9446161026687855,-0.3233375568739751,0.3718259617833206,0.3284299494201496,74.75757378009264
29762,1.736036137142935,0.1314144636301746,0.3986073411442219,0.377239619445205,155.9555053711,6,N,145.98921869732698,53.33740405887865,0.23955876116214547,-0.8813568331850113,-0.39945470716822673,0.7334953970443864,0.3442386740937774,74.75464107153225
39826,0.1675958283504111,0.0462067035192465,0.2549353135608689,0.2479834853569751,184.8617553711,6,N,244.30419839398544,52.6214843717339,-0.7757367956517127,-1.3352950138329054,-0.5935700020263381,-0.15412911967398646,-0.23070872013334887,74.75136748779337
40281,0.7034543887016863,0.0285640614092083,0.9073025491502408,0.879045863434858,184.8617553711,5,N,256.8824342326786,53.99353442458327,-0.15276405654813494,-1.5441800419167047,-0.04224786893058162,0.1062350459452254,-0.09590595275771463,74.74050207717475
29201,0.629141805657253,0.0406655840560723,0.5968406076738896,0.5776828594871879,155.9555053711,4,N,103.68355872235767,51.22628215642381,-0.201251455550928,-1.390772985800627,-0.2241416361239708,0.1773804994770078,-0.05588935224239089,74.73861702675535
36782,0.4789794444592939,0.1866269265511292,0.2096251151784107,0.1644875093685164,123.9242553711,3,N,75.14724448911471,52.56065951684065,-0.3196831240582013,-0.7290256960186614,-0.6785566857629147,0.3578209114250748,0.3225808890433699,74.73659529469383
42467,0.0557285752018213,0.0309433846439113,0.2464152853670413,0.240274393296155,184.8617553711,7,N,119.30058192520625,53.68256275297244,-1.2539220602974135,-1.509432184115028,-0.6083323559854362,-0.6226050768403698,-0.4140485699079579,74.7281186458662
