runcat,eta,V,maxFlx,avgFlx,freq,dpts,newSrc,ra,dec
38682,1.4687064500339977,0.1317561691156372,0.4225958383678736,0.41545004517836326,184.8617553711,6,N,158.9149611484698,52.500765810579374
38683,0.5347307025132007,0.07059228800266684,0.3868747347803664,0.36671010047237557,184.8617553711,6,N,158.37207219625694,52.67076375246609
38684,0.9990549721228486,0.09154608649772233,0.4485256907146667,0.42329217338530767,184.8617553711,6,N,158.2944673426724,52.3422811872411
38685,0.9900536514592145,0.08448151644697695,0.45547269730871615,0.4333570720992674,184.8617553711,6,N,158.23030163609602,53.21285113154987
38686,2.240244512376186,0.06638769785518665,0.9812109850949067,0.957519005055308,184.8617553711,6,N,158.06791512058484,53.742020649551414
38687,26.01703940759694,0.039395261606213317,5.436715010995342,5.402264480436999,184.8617553711,6,N,157.93166201652377,52.42752720387327
38688,0.9612998723230066,0.09341223728729198,0.41387925646442525,0.3840644915289857,184.8617553711,6,N,157.86719926171875,53.5299249400529
38689,1.0480679235945376,0.1050969587831362,0.3662575933041278,0.34685171890884225,184.8617553711,6,N,157.72898010270882,53.167795805883856
38690,0.5396975613494528,0.10849237262748827,0.26730195389553124,0.2389482900862574,184.8617553711,5,N,157.63936353436114,52.40867154148911
38691,0.5274391457292708,0.04684620449265667,0.6173505652299818,0.5955021039337318,184.8617553711,6,N,157.4248782576545,52.03338640535911
38692,1.438465356410662,0.0649239304621604,0.6846848610648186,0.6704319220669276,184.8617553711,6,N,157.33449734015238,53.44069661988535
38693,0.8625716398258385,0.0663658252022462,0.48658394720421044,0.46713334128180606,184.8617553711,6,N,156.75842945936398,52.41471276167578
38694,0.671096249348717,0.09455647845429266,0.3175002999933085,0.2891802765835118,184.8617553711,6,N,156.74890277340455,52.918250349795386
38695,1.3779603683330521,0.04284044001350897,1.1377686087623398,1.1044467689877067,184.8617553711,6,N,156.6942771350655,53.71470428051915
38696,4.033948576483817,0.046025625205625545,1.6145752742321877,1.5775099022913563,184.8617553711,6,N,156.56934312630813,52.864262971693144
38697,3.9388120364467722,0.045484592868644626,1.6683826462275622,1.6476677712969454,184.8617553711,6,N,162.38081548198647,52.75181603196865
38698,1.4944843885077879,0.08767550414307272,0.5115902160455792,0.49815243118335906,184.8617553711,6,N,162.15365797451895,52.7715827118041
38699,0.9112370254872875,0.09197352023219162,0.3809037176105412,0.35388962807454233,184.8617553711,6,N,162.10759816254637,53.30867297367942
38700,0.9721185486178079,0.060675209201181295,0.5571404249819896,0.5201907130612192,184.8617553711,6,N,161.94892719829673,52.868569813227715
38701,0.31470602648482715,0.08334312198966315,0.2410931996586299,0.22041801450017168,184.8617553711,5,N,161.93494026484106,52.25587722528133
38702,0.8718107164195268,0.12257335862402219,0.2745995464231144,0.23496006629857913,184.8617553711,6,N,161.81019346873703,53.04411924220623
38703,0.9210547493850949,0.05905176733303577,0.6487482811166679,0.6227873537170827,184.8617553711,6,N,161.7770442527384,53.739504904624525
38704,1.2113618495521423,0.0706758528384255,0.535530470642231,0.49506756049594375,184.8617553711,6,N,161.6401232625234,53.21426545026818
38705,0.4168050083919501,0.09739071192032635,0.2515943778940199,0.2048073254347298,184.8617553711,6,N,161.53857250839505,52.4943254633112
38706,4.4837962808062946,0.03562156857535677,1.8736805430970969,1.8550756565014426,184.8617553711,6,N,161.428169764124,52.8520936933252
38707,0.6456282128200924,0.07945267219051384,0.33318533460585065,0.3146340056410314,184.8617553711,6,N,161.2240320779313,53.177614686317824
38708,0.32532875516580717,0.05324100160147806,0.37185930650013305,0.3615619687047349,184.8617553711,6,N,161.15949033313808,52.26125934336892
38709,0.9433927614229592,0.09566289422420358,0.3553817543887409,0.3385306949284883,184.8617553711,6,N,161.10383382474052,53.27440120913205
38710,1.9096665570490723,0.13580349576400566,0.3207568201442546,0.30859770714615764,184.8617553711,6,N,161.0715379522342,52.67857287835366
38711,1.2196902655736148,0.10263247209748486,0.3960215960069432,0.38526542274475445,184.8617553711,6,N,161.0432087481926,53.37232957649076
38712,1.9469407867587059,0.05216066507452183,0.8289262095949487,0.8179368102970961,184.8617553711,6,N,160.96039652993642,53.09023021442652
38713,0.09801409397704691,0.04412959572406482,0.22646846939902823,0.21320612959039448,184.8617553711,6,N,160.9313945585743,53.35110252342001
38714,1.1406063596279994,0.13336607042270934,0.28554232176572203,0.2463097428396347,184.8617553711,6,N,160.58076026492748,53.090536571268274
38715,8.355819924472287,0.03853821376074972,2.4884655291054587,2.395446675274356,184.8617553711,6,N,160.44649075433273,52.55831888524843
38716,0.4643361903376849,0.09092349454388793,0.27896032578182556,0.2566809367357679,184.8617553711,6,N,160.2645705393812,52.54009491353083
38717,0.05642617929137315,0.023376602768155397,0.31993891671526736,0.3053673765162763,184.8617553711,6,N,160.12696890355704,52.77267589322853
38718,0.28191813422122974,0.06138124605597527,0.2978800499519167,0.2814395203629295,184.8617553711,6,N,159.94361727483422,53.10982441081026
38719,0.8171461665298569,0.10819091776651003,0.335914452375142,0.2917914632177492,184.8617553711,6,N,159.807754723033,53.391274230300375
38720,2.7567208236969143,0.06702127861222837,0.894751999745558,0.8723859189195184,184.8617553711,6,N,157.26497577908137,51.00869816227235
38721,1.9930971527143333,0.11162699545953021,0.4470456094499705,0.4213842441985914,184.8617553711,6,N,157.14284553805427,51.10483162188052
38722,0.6890081309066663,0.07928947089301033,0.34632024630026365,0.3291334676098381,184.8617553711,6,N,156.79338480749274,50.487297655546925
38723,0.8332741232305385,0.10231019033815063,0.3045940356477683,0.2709155591802414,184.8617553711,6,N,156.37670334775993,50.38666593529029
38724,4.484744158290766,0.2947136792560543,0.22253129402950023,0.19798837380132436,184.8617553711,5,N,155.70606810015389,51.34568732685388
38725,2.9707345887550782,0.11026832686224582,0.5604569564330768,0.5525523437443784,184.8617553711,6,N,155.62528861908947,50.106310197545504
38726,3.2444342608088315,0.21780399923318589,0.24878076915342037,0.23105997489298352,184.8617553711,6,N,155.38278498213236,51.24138763072163
38727,2.779453599973769,0.13400188290082604,0.48883017301650056,0.46304378337438823,184.8617553711,6,N,155.35106456175401,50.01917747815773
38728,1.2882723988542857,0.2044734431430452,0.15941296594993998,0.15431291834415758,184.8617553711,5,N,155.14595260398667,51.01114461182868
38729,5.41727355745216,0.1726005235010385,0.5036467755173033,0.42753561694973596,184.8617553711,6,N,155.0339078848826,50.48167952582142
38730,3.2652938118463335,0.0553414389286865,1.1194071088409265,1.0955680765547553,184.8617553711,6,N,154.7139140892265,51.558881283753315
38731,0.6978867613207392,0.06786259049174681,0.4238698292733643,0.40852678912226015,184.8617553711,6,N,157.02621117746094,54.40438959263216
38732,0.7385972080095528,0.10762626498023502,0.29723995004358966,0.27472145518552027,184.8617553711,6,N,157.00001172750433,55.46706009145891
